movie_title,genre
Crank: High Voltage,Crime
Crank: High Voltage,Sci-Fi
Crank: High Voltage,Thriller
Crash,Crime
Crash,Drama
Crash,Thriller
Crazy Heart,Drama
Crazy Heart,Music
Crazy Heart,Romance
Crazy Stone,Comedy
Crazy Stone,Crime
Crazy in Alabama,Comedy
Crazy in Alabama,Crime
Crazy in Alabama,Drama
"Crazy, Stupid, Love.",Comedy
"Crazy, Stupid, Love.",Drama
"Crazy, Stupid, Love.",Romance
Crazy/Beautiful,Drama
Crazy/Beautiful,Romance
Creative Control,Drama
Creative Control,Sci-Fi
Creature,Horror
Creature,Sci-Fi
Creature,Thriller
Creed,Drama
Creed,Sport
Creepshow,Comedy
Creepshow,Fantasy
Creepshow,Horror
Creepshow 2,Comedy
Creepshow 2,Fantasy
Creepshow 2,Horror
Creepshow 2,Thriller
Cries & Whispers,Drama
Criminal,Action
Criminal,Crime
Criminal,Drama
Criminal,Mystery
Criminal,Sci-Fi
Criminal,Thriller
Criminal Activities,Crime
Criminal Activities,Drama
Criminal Activities,Thriller
Crimson Tide,Action
Crimson Tide,Drama
Crimson Tide,Thriller
Crimson Tide,War
Critical Care,Comedy
Critical Care,Drama
Crocodile Dundee,Adventure
Crocodile Dundee,Comedy
Crocodile Dundee II,Action
Crocodile Dundee II,Adventure
Crocodile Dundee II,Comedy
Crocodile Dundee in Los Angeles,Adventure
Crocodile Dundee in Los Angeles,Comedy
Crocodile Dundee in Los Angeles,Crime
Crooklyn,Comedy
Crooklyn,Drama
Crop Circles: Quest for Truth,Documentary
Crossover,Action
Crossover,Sport
Crossroads,Comedy
Crossroads,Drama
"Crouching Tiger, Hidden Dragon",Action
"Crouching Tiger, Hidden Dragon",Drama
"Crouching Tiger, Hidden Dragon",Romance
Crowsnest,Action
Crowsnest,Horror
Crowsnest,Mystery
Crowsnest,Thriller
Cruel Intentions,Drama
Cruel Intentions,Romance
Cry Freedom,Biography
Cry Freedom,Drama
Cry Freedom,History
Cry_Wolf,Drama
Cry_Wolf,Horror
Cry_Wolf,Mystery
Cry_Wolf,Thriller
Crying with Laughter,Thriller
Cube,Mystery
Cube,Sci-Fi
Cube,Thriller
Curious George,Adventure
Curious George,Animation
Curious George,Comedy
Curious George,Family
Curse of the Golden Flower,Drama
Curse of the Golden Flower,Romance
Cursed,Comedy
Cursed,Horror
Cutthroat Island,Action
Cutthroat Island,Adventure
Cutthroat Island,Comedy
Cypher,Mystery
Cypher,Romance
Cypher,Sci-Fi
Cypher,Thriller
Cyrus,Comedy
Cyrus,Drama
Cyrus,Romance
D.E.B.S.,Action
D.E.B.S.,Comedy
D.E.B.S.,Romance
DOA: Dead or Alive,Action
DOA: Dead or Alive,Adventure
Da Sweet Blood of Jesus,Comedy
Da Sweet Blood of Jesus,Romance
Da Sweet Blood of Jesus,Thriller
Daddy Day Camp,Comedy
Daddy Day Camp,Family
Daddy Day Care,Comedy
Daddy Day Care,Family
Daddy's Home,Comedy
Daddy's Home,Family
Dallas Buyers Club,Biography
Dallas Buyers Club,Drama
Damnation Alley,Sci-Fi
Damsels in Distress,Comedy
Damsels in Distress,Drama
Damsels in Distress,Romance
Dance Flick,Action
Dance Flick,Comedy
Dance Flick,Music
Dancer in the Dark,Crime
Dancer in the Dark,Drama
Dancer in the Dark,Musical
"Dancer, Texas Pop. 81",Comedy
"Dancer, Texas Pop. 81",Drama
"Dancer, Texas Pop. 81",Family
Dances with Wolves,Adventure
Dances with Wolves,Drama
Dances with Wolves,Western
Dancin' It's On,Family
Dancin' It's On,Musical
Dangerous Liaisons,Drama
Dangerous Liaisons,Romance
Danny Collins,Comedy
Danny Collins,Drama
Danny Collins,Music
Dante's Peak,Action
Dante's Peak,Adventure
Dante's Peak,Thriller
Daredevil,Action
Daredevil,Adventure
Daredevil,Crime
Daredevil,Drama
Daredevil,Sci-Fi
Daredevil,Thriller
Dark Angel,Action
Dark Angel,Drama
Dark Angel,Mystery
Dark Angel,Sci-Fi
Dark Blue,Crime
Dark Blue,Drama
Dark Blue,Romance
Dark Blue,Thriller
Dark City,Action
Dark City,Drama
Dark City,Fantasy
Dark City,Mystery
Dark City,Sci-Fi
Dark City,Thriller
Dark Shadows,Comedy
Dark Shadows,Fantasy
Dark Shadows,Horror
Dark Water,Drama
Dark Water,Horror
Dark Water,Thriller
Darkness,Horror
Darkness Falls,Horror
Darkness Falls,Mystery
Darkness Falls,Thriller
Darling Companion,Comedy
Darling Companion,Drama
Darling Companion,Romance
Darling Lili,Comedy
Darling Lili,Drama
Darling Lili,Musical
Darling Lili,Romance
Darling Lili,War
Das Boot,Adventure
Das Boot,Drama
Das Boot,Thriller
Das Boot,War
Date Movie,Comedy
Date Movie,Romance
Date Night,Comedy
Date Night,Crime
Date Night,Romance
Date Night,Thriller
Dave Chappelle's Block Party,Comedy
Dave Chappelle's Block Party,Documentary
Dave Chappelle's Block Party,Music
Dawn Patrol,Drama
Dawn Patrol,Thriller
Dawn of the Crescent Moon,Drama
Dawn of the Crescent Moon,Sci-Fi
Dawn of the Crescent Moon,Thriller
Dawn of the Dead,Action
Dawn of the Dead,Horror
Dawn of the Dead,Thriller
Dawn of the Planet of the Apes,Action
Dawn of the Planet of the Apes,Adventure
Dawn of the Planet of the Apes,Drama
Dawn of the Planet of the Apes,Sci-Fi
Day One,Biography
Day One,Drama
Day One,Music
Day of the Dead,Horror
Daybreakers,Action
Daybreakers,Horror
Daybreakers,Sci-Fi
Daybreakers,Thriller
Daylight,Action
Daylight,Adventure
Daylight,Drama
Daylight,Thriller
Days of Heaven,Drama
Days of Heaven,Romance
Days of Thunder,Action
Days of Thunder,Drama
Days of Thunder,Sport
Dazed and Confused,Comedy
De-Lovely,Biography
De-Lovely,Drama
De-Lovely,Music
De-Lovely,Musical
Dead Like Me: Life After Death,Comedy
Dead Like Me: Life After Death,Drama
Dead Like Me: Life After Death,Fantasy
Dead Man Down,Action
Dead Man Down,Crime
Dead Man Down,Drama
Dead Man Down,Thriller
Dead Man Walking,Crime
Dead Man Walking,Drama
Dead Man on Campus,Comedy
Dead Man's Shoes,Crime
Dead Man's Shoes,Drama
Dead Man's Shoes,Thriller
Dead Poets Society,Comedy
Dead Poets Society,Drama
Dead Snow,Comedy
Dead Snow,Horror
Deadfall,Crime
Deadfall,Drama
Deadfall,Thriller
Deadline - U.S.A.,Crime
Deadline - U.S.A.,Drama
Deadline - U.S.A.,Film-Noir
Deadline Gallipoli,Drama
Deadline Gallipoli,War
Deadpool,Action
Deadpool,Adventure
Deadpool,Comedy
Deadpool,Romance
Deadpool,Sci-Fi
Dear Frankie,Drama
Dear Frankie,Romance
Dear John,Drama
Dear John,Romance
Dear John,War
Dear Wendy,Comedy
Dear Wendy,Crime
Dear Wendy,Drama
Dear Wendy,Romance
Death Becomes Her,Comedy
Death Becomes Her,Fantasy
Death Becomes Her,Horror
Death Calls,Action
Death Calls,Adventure
Death Calls,Mystery
Death Calls,Romance
Death Calls,Thriller
Death Race,Action
Death Race,Sci-Fi
Death Race,Thriller
Death Race 2000,Action
Death Race 2000,Comedy
Death Race 2000,Sci-Fi
Death Race 2000,Sport
Death Sentence,Action
Death Sentence,Crime
Death Sentence,Thriller
Death at a Funeral,Comedy
Death to Smoochy,Comedy
Death to Smoochy,Crime
Death to Smoochy,Drama
Death to Smoochy,Thriller
Deceptive Practice: The Mysteries and Mentors of Ricky Jay,Documentary
Deck the Halls,Comedy
Deck the Halls,Family
Deconstructing Harry,Comedy
Decoys,Comedy
Decoys,Horror
Decoys,Sci-Fi
Deep Blue Sea,Action
Deep Blue Sea,Sci-Fi
Deep Blue Sea,Thriller
Deep Impact,Action
Deep Impact,Drama
Deep Impact,Romance
Deep Impact,Sci-Fi
Deep Impact,Thriller
Deep Rising,Action
Deep Rising,Adventure
Deep Rising,Horror
Deep Rising,Sci-Fi
Def-Con 4,Action
Def-Con 4,Sci-Fi
Defendor,Comedy
Defendor,Crime
Defendor,Drama
Defiance,Action
Defiance,Drama
Defiance,Sci-Fi
"Definitely, Maybe",Comedy
"Definitely, Maybe",Drama
"Definitely, Maybe",Romance
Dekalog,Drama
Del 1 - Män som hatar kvinnor,Action
Del 1 - Män som hatar kvinnor,Crime
Del 1 - Män som hatar kvinnor,Mystery
Del 1 - Män som hatar kvinnor,Thriller
Delgo,Adventure
Delgo,Animation
Delgo,Comedy
Delgo,Fantasy
Delgo,Romance
Deliver Us from Evil,Horror
Deliver Us from Evil,Mystery
Deliver Us from Evil,Thriller
Delivery Man,Comedy
Delivery Man,Drama
Demonic,Horror
Demonic,Thriller
Departure,Drama
Departure,Family
Departure,Romance
Derailed,Drama
Derailed,Thriller
Desert Blue,Drama
Desert Dancer,Biography
Desert Dancer,Drama
Desperado,Action
Desperado,Crime
Desperado,Thriller
Despicable Me,Animation
Despicable Me,Comedy
Despicable Me,Family
Despicable Me 2,Animation
Despicable Me 2,Comedy
Despicable Me 2,Family
Despicable Me 2,Sci-Fi
Destiny,Action
Destiny,Adventure
Destiny,Fantasy
Destiny,Sci-Fi
Detention,Comedy
Detention,Horror
Detention,Sci-Fi
Detention of the Dead,Comedy
Detention of the Dead,Horror
Deterrence,Drama
Deterrence,Thriller
Detroit Rock City,Comedy
Detroit Rock City,Music
Deuce Bigalow: European Gigolo,Comedy
Deuce Bigalow: Male Gigolo,Comedy
Deuce Bigalow: Male Gigolo,Romance
Deuces Wild,Action
Deuces Wild,Crime
Deuces Wild,Drama
Devil,Horror
Devil,Mystery
Devil,Thriller
Devil's Due,Horror
Devil's Due,Mystery
Diamond Ruff,Action
Diamonds Are Forever,Action
Diamonds Are Forever,Adventure
Diamonds Are Forever,Thriller
Diary of a Mad Black Woman,Comedy
Diary of a Mad Black Woman,Drama
Diary of a Mad Black Woman,Romance
Diary of a Wimpy Kid,Comedy
Diary of a Wimpy Kid,Family
Diary of a Wimpy Kid: Dog Days,Comedy
Diary of a Wimpy Kid: Dog Days,Family
Diary of a Wimpy Kid: Rodrick Rules,Comedy
Diary of a Wimpy Kid: Rodrick Rules,Family
Diary of the Dead,Horror
Dick,Comedy
Dick Tracy,Action
Dick Tracy,Comedy
Dick Tracy,Crime
Dick Tracy,Music
Dick Tracy,Romance
Dick Tracy,Thriller
Dickie Roberts: Former Child Star,Comedy
Did You Hear About the Morgans?,Comedy
Did You Hear About the Morgans?,Drama
Did You Hear About the Morgans?,Romance
Die Another Day,Action
Die Another Day,Adventure
Die Another Day,Thriller
Die Hard,Action
Die Hard,Thriller
Die Hard 2,Action
Die Hard 2,Thriller
Die Hard with a Vengeance,Action
Die Hard with a Vengeance,Adventure
Die Hard with a Vengeance,Thriller
Digimon: The Movie,Action
Digimon: The Movie,Adventure
Digimon: The Movie,Animation
Digimon: The Movie,Family
Digimon: The Movie,Sci-Fi
Dil Jo Bhi Kahey...,Romance
Diner,Comedy
Diner,Drama
Dinner Rush,Crime
Dinner Rush,Drama
Dinner Rush,Romance
Dinner for Schmucks,Comedy
Dinosaur,Adventure
Dinosaur,Animation
Dinosaur,Family
Dinosaur,Thriller
Dirty Grandpa,Comedy
Dirty Pretty Things,Crime
Dirty Pretty Things,Drama
Dirty Pretty Things,Thriller
Dirty Work,Comedy
Disaster Movie,Comedy
Disclosure,Drama
Disclosure,Thriller
District 9,Action
District 9,Sci-Fi
District 9,Thriller
District B13,Action
District B13,Crime
District B13,Thriller
Disturbia,Drama
Disturbia,Mystery
Disturbia,Thriller
Disturbing Behavior,Horror
Disturbing Behavior,Mystery
Disturbing Behavior,Sci-Fi
Disturbing Behavior,Thriller
Divergent,Adventure
Divergent,Mystery
Divergent,Sci-Fi
Divine Secrets of the Ya-Ya Sisterhood,Drama
Django Unchained,Drama
Django Unchained,Western
Do You Believe?,Drama
Do the Right Thing,Drama
Doc Holliday's Revenge,Western
Doctor Dolittle,Comedy
Doctor Dolittle,Family
Doctor Dolittle,Fantasy
Doctor Zhivago,Drama
Doctor Zhivago,Romance
Doctor Zhivago,War
Dodgeball: A True Underdog Story,Comedy
Dodgeball: A True Underdog Story,Sport
Dogma,Adventure
Dogma,Comedy
Dogma,Drama
Dogma,Fantasy
Dogtooth,Drama
Dogtooth,Thriller
Dogtown and Z-Boys,Documentary
Dogtown and Z-Boys,Sport
Dolphin Tale,Drama
Dolphin Tale,Family
Dolphin Tale 2,Drama
Dolphin Tale 2,Family
Dolphins and Whales 3D: Tribes of the Ocean,Adventure
Dolphins and Whales 3D: Tribes of the Ocean,Documentary
Dolphins and Whales 3D: Tribes of the Ocean,Short
Dom Hemingway,Comedy
Dom Hemingway,Crime
Dom Hemingway,Drama
Domestic Disturbance,Crime
Domestic Disturbance,Mystery
Domestic Disturbance,Thriller
Domino,Action
Domino,Biography
Domino,Crime
Domino,Drama
Domino,Thriller
Don Jon,Comedy
Don Jon,Drama
Don Jon,Romance
Don Juan DeMarco,Comedy
Don Juan DeMarco,Drama
Don Juan DeMarco,Romance
Don McKay,Drama
Don McKay,Mystery
Don McKay,Thriller
Don't Be Afraid of the Dark,Fantasy
Don't Be Afraid of the Dark,Horror
Don't Be Afraid of the Dark,Thriller
Don't Say a Word,Crime
Don't Say a Word,Drama
Don't Say a Word,Mystery
Don't Say a Word,Thriller
Donkey Punch,Crime
Donkey Punch,Drama
Donkey Punch,Horror
Donkey Punch,Thriller
Donnie Brasco,Biography
Donnie Brasco,Crime
Donnie Brasco,Drama
Donnie Darko,Drama
Donnie Darko,Sci-Fi
Donnie Darko,Thriller
Donovan's Reef,Adventure
Donovan's Reef,Comedy
Donovan's Reef,Romance
Doogal,Adventure
Doogal,Animation
Doogal,Comedy
Doogal,Family
Doogal,Fantasy
Doom,Action
Doom,Adventure
Doom,Horror
Doom,Sci-Fi
Doomsday,Action
Doomsday,Sci-Fi
Doomsday,Thriller
Dope,Comedy
Dope,Crime
Dope,Drama
Double Impact,Action
Double Impact,Crime
Double Jeopardy,Crime
Double Jeopardy,Mystery
Double Jeopardy,Thriller
Double Take,Action
Double Take,Comedy
Double Take,Crime
Double Take,Thriller
Doubt,Drama
Doubt,Mystery
Doug's 1st Movie,Animation
Doug's 1st Movie,Comedy
Doug's 1st Movie,Family
Down Terrace,Comedy
Down Terrace,Crime
Down Terrace,Drama
Down and Out with the Dolls,Comedy
Down and Out with the Dolls,Music
Down for Life,Drama
Down in the Valley,Drama
Down in the Valley,Romance
Down in the Valley,Thriller
Down to Earth,Comedy
Down to Earth,Fantasy
Down to You,Comedy
Down to You,Drama
Down to You,Romance
Downfall,Biography
Downfall,Drama
Downfall,History
Downfall,War
Dr. Dolittle 2,Comedy
Dr. Dolittle 2,Family
Dr. Dolittle 2,Fantasy
Dr. No,Action
Dr. No,Adventure
Dr. No,Thriller
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Comedy
Dracula 2000,Action
Dracula 2000,Fantasy
Dracula 2000,Horror
Dracula 2000,Thriller
Dracula Untold,Action
Dracula Untold,Drama
Dracula Untold,Fantasy
Dracula Untold,Horror
Dracula Untold,War
Dracula: Pages from a Virgin's Diary,Comedy
Dracula: Pages from a Virgin's Diary,Horror
Dracula: Pages from a Virgin's Diary,Musical
Draft Day,Drama
Draft Day,Sport
Drag Me to Hell,Horror
Drag Me to Hell,Thriller
Dragon Blade,Action
Dragon Blade,Adventure
Dragon Blade,Drama
Dragon Blade,History
Dragon Hunters,Adventure
Dragon Hunters,Animation
Dragon Hunters,Family
Dragon Hunters,Fantasy
Dragon Nest: Warriors' Dawn,Adventure
Dragon Nest: Warriors' Dawn,Animation
Dragon Nest: Warriors' Dawn,Family
Dragon Nest: Warriors' Dawn,Fantasy
Dragon Wars: D-War,Action
Dragon Wars: D-War,Drama
Dragon Wars: D-War,Fantasy
Dragon Wars: D-War,Horror
Dragon Wars: D-War,Thriller
DragonHeart,Action
DragonHeart,Adventure
DragonHeart,Fantasy
Dragonball: Evolution,Action
Dragonball: Evolution,Adventure
Dragonball: Evolution,Fantasy
Dragonball: Evolution,Sci-Fi
Dragonball: Evolution,Thriller
Dragonfly,Drama
Dragonfly,Fantasy
Dragonfly,Mystery
Dragonfly,Romance
Dragonfly,Thriller
Dragonslayer,Action
Dragonslayer,Adventure
Dragonslayer,Fantasy
Dream House,Drama
Dream House,Mystery
Dream House,Thriller
Dream with the Fishes,Comedy
Dream with the Fishes,Drama
Dreamcatcher,Drama
Dreamcatcher,Horror
Dreamcatcher,Sci-Fi
Dreamcatcher,Thriller
Dreamer: Inspired by a True Story,Drama
Dreamer: Inspired by a True Story,Family
Dreamer: Inspired by a True Story,Sport
Dreamgirls,Drama
Dreamgirls,Music
Dreamgirls,Musical
Dreaming of Joseph Lees,Drama
Dreaming of Joseph Lees,Romance
Dredd,Action
Dredd,Sci-Fi
Dressed to Kill,Mystery
Dressed to Kill,Romance
Dressed to Kill,Thriller
Drillbit Taylor,Comedy
Drillbit Taylor,Drama
Drinking Buddies,Comedy
Drinking Buddies,Drama
Drinking Buddies,Romance
Drive,Crime
Drive,Drama
Drive Angry,Action
Drive Angry,Fantasy
Drive Angry,Thriller
Drive Hard,Action
Drive Hard,Comedy
Drive Hard,Crime
Drive Me Crazy,Comedy
Drive Me Crazy,Drama
Drive Me Crazy,Romance
Driven,Action
Driven,Drama
Driven,Sport
Driving Lessons,Comedy
Driving Lessons,Drama
Driving Miss Daisy,Comedy
Driving Miss Daisy,Drama
Driving Miss Daisy,Family
Drop Dead Gorgeous,Comedy
Drop Dead Gorgeous,Romance
Drop Dead Gorgeous,Thriller
Drowning Mona,Comedy
Drowning Mona,Crime
Drowning Mona,Mystery
Drumline,Comedy
Drumline,Drama
Drumline,Music
Drumline,Romance
Dry Spell,Comedy
Dry Spell,Romance
"Dude, Where's My Car?",Comedy
"Dude, Where's My Car?",Mystery
"Dude, Where's My Dog?!",Family
Dudley Do-Right,Comedy
Dudley Do-Right,Family
Dudley Do-Right,Romance
Due Date,Comedy
Due Date,Drama
Duel in the Sun,Drama
Duel in the Sun,Romance
Duel in the Sun,Western
Duets,Comedy
Duets,Drama
Duets,Music
Dum Maaro Dum,Action
Dum Maaro Dum,Crime
Dum Maaro Dum,Drama
Dum Maaro Dum,Thriller
Duma,Adventure
Duma,Drama
Duma,Family
Dumb & Dumber,Comedy
Dumb and Dumber To,Comedy
Dumb and Dumberer: When Harry Met Lloyd,Comedy
Dune,Action
Dune,Adventure
Dune,Sci-Fi
Dungeons & Dragons: Wrath of the Dragon God,Action
Dungeons & Dragons: Wrath of the Dragon God,Adventure
Dungeons & Dragons: Wrath of the Dragon God,Fantasy
Duplex,Comedy
Duplicity,Comedy
Duplicity,Crime
Duplicity,Romance
Duplicity,Thriller
Dutch Kills,Crime
Dutch Kills,Drama
Dutch Kills,Thriller
Dwegons and Leprechauns,Animation
Dying of the Light,Drama
Dying of the Light,Thriller
Dylan Dog: Dead of Night,Action
Dylan Dog: Dead of Night,Comedy
Dylan Dog: Dead of Night,Crime
Dylan Dog: Dead of Night,Fantasy
Dylan Dog: Dead of Night,Horror
Dylan Dog: Dead of Night,Mystery
Dylan Dog: Dead of Night,Sci-Fi
Dylan Dog: Dead of Night,Thriller
DysFunktional Family,Comedy
DysFunktional Family,Documentary
Dysfunctional Friends,Comedy
Dysfunctional Friends,Drama
Déjà Vu,Drama
Déjà Vu,Romance
E.T. the Extra-Terrestrial,Family
E.T. the Extra-Terrestrial,Sci-Fi
Eagle Eye,Action
Eagle Eye,Mystery
Eagle Eye,Thriller
Earth,Drama
Earth,Romance
Earth,War
Earth to Echo,Adventure
Earth to Echo,Family
Earth to Echo,Sci-Fi
East Is East,Comedy
East Is East,Drama
Eastern Promises,Crime
Eastern Promises,Mystery
Eastern Promises,Thriller
Easy A,Comedy
Easy A,Romance
Easy Money,Action
Easy Money,Crime
Easy Money,Drama
Easy Money,Thriller
Easy Virtue,Comedy
Easy Virtue,Romance
Eat Pray Love,Drama
Eat Pray Love,Romance
Echo Dr.,Action
Echo Dr.,Drama
Echo Dr.,Sci-Fi
Echo Dr.,Thriller
Ed Wood,Biography
Ed Wood,Comedy
Ed Wood,Drama
Ed and His Dead Mother,Comedy
Ed and His Dead Mother,Horror
Eddie the Eagle,Biography
Eddie the Eagle,Comedy
Eddie the Eagle,Drama
Eddie the Eagle,Sport
Eddie: The Sleepwalking Cannibal,Comedy
Eddie: The Sleepwalking Cannibal,Horror
Eden,Drama
Eden,Thriller
Eden Lake,Horror
Eden Lake,Thriller
Edge of Darkness,Crime
Edge of Darkness,Drama
Edge of Darkness,Mystery
Edge of Darkness,Thriller
Edge of Tomorrow,Action
Edge of Tomorrow,Adventure
Edge of Tomorrow,Sci-Fi
Edmond,Drama
Edmond,Thriller
Edtv,Comedy
Edtv,Drama
Edward Scissorhands,Fantasy
Edward Scissorhands,Romance
Eight Below,Adventure
Eight Below,Drama
Eight Below,Family
Eight Legged Freaks,Action
Eight Legged Freaks,Comedy
Eight Legged Freaks,Horror
El Mariachi,Action
El Mariachi,Crime
El Mariachi,Drama
El Mariachi,Romance
El Mariachi,Thriller
El crimen del padre Amaro,Drama
El crimen del padre Amaro,Romance
Election,Comedy
Election,Drama
Elektra,Action
Elektra,Crime
Elektra,Fantasy
Elektra,Thriller
Elf,Comedy
Elf,Family
Elf,Fantasy
Elf,Romance
Elite Squad,Action
Elite Squad,Crime
Elite Squad,Drama
Elite Squad,Thriller
Elizabeth,Biography
Elizabeth,Drama
Elizabeth,History
Elizabeth: The Golden Age,Biography
Elizabeth: The Golden Age,Drama
Elizabeth: The Golden Age,History
Elizabeth: The Golden Age,War
Elizabethtown,Comedy
Elizabethtown,Drama
Elizabethtown,Romance
Ella Enchanted,Comedy
Ella Enchanted,Family
Ella Enchanted,Fantasy
Ella Enchanted,Romance
Elling,Comedy
Elling,Drama
Elmer Gantry,Drama
Elsa & Fred,Comedy
Elsa & Fred,Drama
Elsa & Fred,Romance
Elysium,Action
Elysium,Drama
Elysium,Sci-Fi
Elysium,Thriller
Elza,Drama
Emma,Comedy
Emma,Drama
Emma,Romance
Empire,Drama
Empire,Music
Employee of the Month,Comedy
Employee of the Month,Romance
Enchanted,Animation
Enchanted,Comedy
Enchanted,Family
Enchanted,Fantasy
Enchanted,Musical
Enchanted,Romance
End of Days,Action
End of Days,Fantasy
End of Days,Horror
End of Days,Mystery
End of Watch,Crime
End of Watch,Drama
End of Watch,Thriller
End of the Spear,Adventure
End of the Spear,Drama
Ender's Game,Action
Ender's Game,Sci-Fi
Endless Love,Drama
Endless Love,Romance
Enemy at the Gates,Drama
Enemy at the Gates,History
Enemy at the Gates,War
Enemy of the State,Action
Enemy of the State,Crime
Enemy of the State,Drama
Enemy of the State,Mystery
Enemy of the State,Thriller
Enough,Crime
Enough,Drama
Enough,Thriller
Enough Said,Comedy
Enough Said,Drama
Enough Said,Romance
Enter Nowhere,Mystery
Enter Nowhere,Thriller
Enter the Dangerous Mind,Thriller
Enter the Void,Drama
Enter the Void,Fantasy
Entourage,Comedy
Entourage,Drama
Entrapment,Action
Entrapment,Crime
Entrapment,Romance
Entrapment,Thriller
Envy,Comedy
Epic,Adventure
Epic,Animation
Epic,Family
Epic,Fantasy
Epic Movie,Adventure
Epic Movie,Comedy
Equilibrium,Action
Equilibrium,Drama
Equilibrium,Sci-Fi
Equilibrium,Thriller
Eragon,Action
Eragon,Adventure
Eragon,Family
Eragon,Fantasy
Eraser,Action
Eraser,Drama
Eraser,Mystery
Eraser,Thriller
Eraserhead,Fantasy
Eraserhead,Horror
Eraserhead,Sci-Fi
Erin Brockovich,Biography
Erin Brockovich,Drama
Ernest & Celestine,Animation
Ernest & Celestine,Comedy
Ernest & Celestine,Crime
Ernest & Celestine,Drama
Ernest & Celestine,Family
Escape Plan,Action
Escape Plan,Crime
Escape Plan,Mystery
Escape Plan,Sci-Fi
Escape Plan,Thriller
Escape from Alcatraz,Biography
Escape from Alcatraz,Crime
Escape from Alcatraz,Drama
Escape from L.A.,Action
Escape from L.A.,Adventure
Escape from L.A.,Sci-Fi
Escape from L.A.,Thriller
Escape from New York,Action
Escape from New York,Sci-Fi
Escape from Planet Earth,Adventure
Escape from Planet Earth,Animation
Escape from Planet Earth,Comedy
Escape from Planet Earth,Family
Escape from Planet Earth,Sci-Fi
Escape from Tomorrow,Fantasy
Escape from Tomorrow,Horror
Escape from the Planet of the Apes,Action
Escape from the Planet of the Apes,Sci-Fi
Escobar: Paradise Lost,Crime
Escobar: Paradise Lost,Drama
Escobar: Paradise Lost,Romance
Escobar: Paradise Lost,Thriller
Eternal Sunshine of the Spotless Mind,Drama
Eternal Sunshine of the Spotless Mind,Fantasy
Eternal Sunshine of the Spotless Mind,Romance
Eternal Sunshine of the Spotless Mind,Sci-Fi
Eulogy,Comedy
Eulogy,Drama
Eureka,Comedy
Eureka,Drama
Eureka,Sci-Fi
EuroTrip,Comedy
Evan Almighty,Comedy
Evan Almighty,Family
Evan Almighty,Fantasy
Eve's Bayou,Drama
Event Horizon,Horror
Event Horizon,Sci-Fi
Event Horizon,Thriller
Ever After: A Cinderella Story,Comedy
Ever After: A Cinderella Story,Drama
Ever After: A Cinderella Story,Romance
Everest,Adventure
Everest,Biography
Everest,Drama
Everest,History
Everest,Sport
Everest,Thriller
Everybody's Fine,Adventure
Everybody's Fine,Drama
Everyone Says I Love You,Comedy
Everyone Says I Love You,Musical
Everyone Says I Love You,Romance
Everything Must Go,Comedy
Everything Must Go,Drama
Everything Put Together,Drama
Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,Comedy
Evil Dead,Horror
Evil Dead II,Comedy
Evil Dead II,Fantasy
Evil Dead II,Horror
Evil Dead II,Thriller
Evita,Biography
Evita,Drama
Evita,History
Evita,Musical
Evolution,Drama
Evolution,Horror
Evolution,Mystery
Evolution,Sci-Fi
Ex Machina,Drama
Ex Machina,Mystery
Ex Machina,Sci-Fi
Ex Machina,Thriller
Exam,Mystery
Exam,Thriller
Excessive Force,Action
Executive Decision,Action
Executive Decision,Adventure
Executive Decision,Thriller
Exeter,Horror
Exeter,Mystery
Exeter,Thriller
Exiled,Action
Exiled,Crime
Exiled,Thriller
Exit Wounds,Action
Exit Wounds,Comedy
Exit Wounds,Crime
Exit Wounds,Drama
Exit Wounds,Thriller
Exodus: Gods and Kings,Action
Exodus: Gods and Kings,Adventure
Exodus: Gods and Kings,Drama
Exorcist II: The Heretic,Horror
Exorcist: The Beginning,Horror
Exorcist: The Beginning,Mystery
Exorcist: The Beginning,Thriller
Exotica,Drama
Exotica,Mystery
Exotica,Romance
Extract,Comedy
Extract,Crime
Extract,Romance
Extraordinary Measures,Drama
Extreme Measures,Crime
Extreme Measures,Drama
Extreme Measures,Mystery
Extreme Measures,Thriller
Extreme Movie,Comedy
Extreme Ops,Action
Extreme Ops,Adventure
Extreme Ops,Thriller
Extremely Loud & Incredibly Close,Adventure
Extremely Loud & Incredibly Close,Drama
Extremely Loud & Incredibly Close,Mystery
Eye See You,Crime
Eye See You,Horror
Eye See You,Mystery
Eye See You,Thriller
Eye for an Eye,Crime
Eye for an Eye,Drama
Eye for an Eye,Thriller
Eye of the Beholder,Drama
Eye of the Beholder,Mystery
Eye of the Beholder,Thriller
Eye of the Dolphin,Comedy
Eye of the Dolphin,Drama
Eye of the Dolphin,Family
Eyes Wide Shut,Drama
Eyes Wide Shut,Mystery
Eyes Wide Shut,Thriller
F.I.S.T.,Drama
Fabled,Drama
Fabled,Horror
Fabled,Mystery
Fabled,Thriller
Face/Off,Action
Face/Off,Crime
Face/Off,Sci-Fi
Face/Off,Thriller
Facing the Giants,Drama
Facing the Giants,Sport
Factory Girl,Biography
Factory Girl,Drama
Fahrenheit 9/11,Documentary
Fahrenheit 9/11,Drama
Fahrenheit 9/11,War
Failure to Launch,Comedy
Failure to Launch,Romance
Fair Game,Biography
Fair Game,Drama
Fair Game,Thriller
